Département,Date,Route,Direction,Flash,Latitude,Longitude,Vitesse
22,2005/04/05,RN12,RENNES VERS BREST,,48.44619,-2.48069,110
22,2005/08/18,RN12,RENNES VERS BREST,,48.55064,-3.11223,110
22,2006/01/18,RN12,BREST VERS RENNES,,48.55733,-3.17928,110
22,2006/01/21,RN12,BREST VERS RENNES,,48.38294,-2.37652,110
22,2006/01/31,RN164,CHATEAULIN VERS RENNES,,48.2452,-3.34723,90
22,2006/02/03,RN164,RENNES VERS CHATEAULIN,,48.24163,-3.3369,80
22,2006/06/12,RD786,ERQUY VERS ST BRIEUC,,48.50839,-2.60988,70
22,2006/06/30,RD6,DOUBLE SENS,,48.6456,-3.00531,80
22,2006/08/10,RN164,CHATEAULIN VERS MONTAUBAN,,48.16999,-2.61971,80
22,2006/08/10,RD790,QUINTIN VERS ST BRIEUC,,48.41605,-2.84404,80
22,2007/04/06,RN164,MONTAUBAN VERS CHATEAULIN,,48.17581,-2.56429,80
22,2008/04/14,RN176,DOL DE BRETAGNE vers LAMBALLE,,48.45613,-2.08001,110
22,2008/04/28,RD7,DOUBLE SENS,,48.49982,-2.95129,80
22,2008/04/28,RD786,DOUBLE SENS,,48.76484,-3.0797,80
22,2009/07/01,RD791,DOUBLE SENS,,48.52779,-2.52985,80
22,2010/11/02,RD9,Lanvollon vers Guingamp,,48.579,-3.0673,70
22,2011/04/18,RD766,Caulnes vers Dinan,,48.388,-2.0863,70
22,2011/11/03,RD768,LAMBALLE vers PLANCOET,,48.52,-2.4379,80
22,2012/03/22,RD790,ROSTRENEN vers ST BRIEUC,,48.313,-3.1479,70
22,2013/08/09,RD14,Lamballe vers La Malhoure,,48.43,-2.5088,80
23,2005/01/19,RD982,DOUBLE SENS,,45.8664,2.17039,80
23,2005/07/13,RN145,BELLAC VERS GUERET,,46.21388,1.41,110
23,2008/05/20,RD942,DOUBLE SENS,,46.02538,2.13442,50
23,2008/07/09,RD941,DOUBLE SENS,,45.96929,1.78849,80
23,2009/03/16,RD942,DOUBLE SENS,,46.12779,1.95585,80
23,2009/03/16,RD940,LA CHATRE vers GUERET,,46.22195,1.91924,50
23,2009/03/16,RD993,DOUBLE SENS,,46.22163,2.4689,50
23,2011/05/05,RD941,DOUBLE SENS,,45.97067,1.9721,80
24,2005/02/01,RD939,DOUBLE SENS,,45.22916,0.67979,80
24,2005/04/12,RN221,DOUBLE SENS,,45.15661,0.77934,80
24,2005/05/04,RD6089,DOUBLE SENS,,45.12524,0.89715,80
24,2005/06/09,RD6089,PERIGUEUX VERS BORDEAUX,,45.18742,0.66946,80
24,2005/08/22,RD6089,DOUBLE SENS,,45.12796,1.33469,80
24,2005/11/26,RD6021,BERGERAC VERS PERIGUEUX,,45.15894,0.71006,80
24,2006/06/30,RD936,DOUBLE SENS,,44.85179,0.02932,50
24,2007/02/14,RD6089,DOUBLE SENS,,45.0321,0.31618,80
24,2007/02/14,RD710,DOUBLE SENS,,45.10426,0.83659,80
24,2007/04/10,RD936E1,DOUBLE SENS,,44.87798,0.51414,70
24,2008/01/18,RD704,DOUBLE SENS,,44.86983,1.24402,70
24,2008/02/14,RN21,DOUBLE SENS,,45.20756,0.81882,80
24,2009/07/10,RD936,Bergerac vers Bordeaux,,44.83991,0.39583,80
24,2009/07/21,RD936,DOUBLE SENS,,44.84815,0.12568,80
24,2009/09/04,RN21,Périgueux vers Limoges,,45.49629,0.94784,80
24,2010/05/25,RD936,Bordeaux vers Bergerac,,44.838,0.4002,80
24,2010/05/27,A89,BORDEAUX vers PERIGUEUX,,45.097,0.483,130
24,2012/05/03,RN21,DOUBLE SENS,,44.813,0.507,80
25,2003/11/22,RN57,JOUGNE VERS PONTARLIER,,46.8127,6.3637,80
25,2003/11/25,RN57,PONTARLIER VERS JOUGNE,,46.81268,6.36369,80
25,2005/03/23,RD34,AUDINCOURT VERS MONTBELIARD,,47.49813,6.80645,50
25,2005/08/08,RD437,MAICHE VERS ST HIPPOLYTE,,47.28373,6.82142,80
25,2005/12/07,RN83,DOUBLE SENS,,47.20167,5.99465,70
25,2006/02/13,RD673,DOLE VERS MONTBELIARD,,47.22213,5.96159,70
25,2007/06/18,RD683,BAUME LES DAMES VERS BESANCON,,47.30847,6.1887,80
25,2007/07/23,RN57,pontarlier vers besancon,,47.10791,6.31947,80
25,2008/04/24,RD437,DOUBLE SENS,,46.9789,6.44162,80
25,2008/09/17,RD437,DOUBLE SENS,,47.32595,6.78399,80
25,2009/01/16,A36,BESANCON vers MONTBELIARD,,47.40671,6.47455,130
25,2009/10/07,"Bld Churchill, 15 m après crf. rue Fontaine Ecu",DOLE vers BELFORT,,47.25103,6.00963,50
25,2010/09/06,RD461,DOUBLE SENS,,47.051,6.6489,80
25,2010/10/07,RD461,DOUBLE SENS,,47.142,6.3755,80
25,2010/10/27,RD72,Dijon vers Pontarlier,,46.918,6.3006,80
25,2012/01/12,RD126,DOUBLE SENS,,47.465,6.7025,70
25,2012/01/19,RD461,BESANCON vers MORTEAU,,47.132,6.5583,70
25,2012/01/26,RD72,DOUBLE SENS,,46.939,6.2086,80
25,2012/01/26,RD33,ARCEY vers MONTBELIARD,,47.503,6.7248,70
25,2012/01/26,RD437,DOUBLE SENS,,47.459,6.8415,70
25,2012/01/26,RD50,DOUBLE SENS,,47.331,6.3656,80
26,2004/01/08,RN7,LORIOL SUR DROME vers MONTELIMAR,,44.63378,4.77037,90
26,2004/10/19,RN7,DOUBLE SENS,,44.70534,4.80003,50
26,2005/03/17,RD104,CREST vers LORIOL SUR DROME,,44.72395,4.95802,80
26,2005/03/24,RN7,ST VALLIER vers ST RAMBERT D ALBON,,45.2242,4.81691,80
26,2005/07/12,RN7,VALENCE VERS TAIN L HERMITAGE,,45.03297,4.86778,90
26,2005/09/08,RN7,MONTELIMAR VERS ORANGE,,44.39963,4.7043,80
26,2005/09/08,A7,VALENCE VERS BOLLENE,,44.6051,4.79397,130
26,2005/11/19,RD540,DOUBLE SENS,,44.55284,4.89382,80
